/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Damage cost curves for European coastal city clusters at flood heights between 0.0 m and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875259, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m flood height
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Damage cost [million EUR] (0.0 m flood height)	Damage cost [million EUR] (0.5 m flood height)	Damage cost [million EUR] (1.0 m flood height)	Damage cost [million EUR] (1.5 m flood height)	Damage cost [million EUR] (2.0 m flood height)	Damage cost [million EUR] (2.5 m flood height)	Damage cost [million EUR] (3.0 m flood height)	Damage cost [million EUR] (3.5 m flood height)	Damage cost [million EUR] (4.0 m flood height)	Damage cost [million EUR] (4.5 m flood height)	Damage cost [million EUR] (5.0 m flood height)	Damage cost [million EUR] (5.5 m flood height)	Damage cost [million EUR] (6.0 m flood height)	Damage cost [million EUR] (6.5 m flood height)	Damage cost [million EUR] (7.0 m flood height)	Damage cost [million EUR] (7.5 m flood height)	Damage cost [million EUR] (8.0 m flood height)	Damage cost [million EUR] (8.5 m flood height)	Damage cost [million EUR] (9.0 m flood height)	Damage cost [million EUR] (9.5 m flood height)	Damage cost [million EUR] (10.0 m flood height)	Damage cost [million EUR] (10.5 m flood height)	Damage cost [million EUR] (11.0 m flood height)	Damage cost [million EUR] (11.5 m flood height)	Damage cost [million EUR] (12.0 m flood height)
173	Ferrara	Italy	44.85137	11.60669	0.000	0.000	0.000	0.000	0.000	1.091	24.102	50.508	110.282	177.995	383.384	581.342	983.590	1392.839	1870.999	2374.429	2900.251	3721.083	4355.616	5028.912	5645.725	6233.683	6767.798	7246.953	7664.189
174	Donostia-San Sebastián	Spain	43.30309	-1.94753	0.292	8.758	21.572	37.004	53.566	70.834	90.559	121.805	147.608	175.636	204.464	236.115	266.578	297.402	329.365	544.537	610.183	676.754	744.691	821.423	892.114	972.405	1136.474	1222.140	1303.732
175	Papenburg	Germany	53.09225	7.41976	182.795	264.935	410.097	630.843	1014.068	1515.189	2035.116	2668.166	3350.961	4337.662	5205.299	6072.290	6866.620	7590.863	8238.018	8815.030	9317.596	9743.560	10102.717	10388.376	10625.230	10805.260	10945.805	11047.655	11124.631
176	Limerick	Ireland	52.65806	-8.61675	0.000	1.180	12.265	27.422	82.097	149.911	217.057	314.816	418.609	588.093	770.945	975.174	1191.875	1424.926	1664.344	1909.219	2167.499	2479.505	2766.881	3059.390	3354.819	3664.077	3976.441	4288.593	4600.179
177	Grays	United Kingdom	51.48310	0.31021	0.062	40.171	75.126	115.737	431.890	686.945	908.989	1136.931	1365.879	1592.275	2022.459	2333.061	2620.294	2874.533	3112.078	3325.257	3519.662	3688.848	3868.172	4086.306	4253.588	4405.173	4546.071	4674.052	4791.854
178	Hastings	United Kingdom	50.86176	0.52645	0.000	0.669	1.640	29.633	42.958	65.475	91.240	118.184	150.465	186.436	223.937	261.588	309.373	353.645	399.544	445.047	494.581	544.743	612.677	676.041	747.322	820.267	913.097	1000.571	1092.126
179	Calais	France	50.94671	1.86786	0.000	6.152	14.153	137.840	362.932	686.424	1067.716	1556.107	2116.725	2798.907	3572.214	4359.028	5123.494	5864.773	6543.959	7168.805	7721.184	8211.728	8637.515	8992.884	9277.548	9501.216	9672.382	9802.039	9898.244
180	Barcelona	Spain	41.51695	2.37823	0.000	2.271	6.052	10.646	15.943	22.240	29.274	38.795	50.638	64.339	81.382	101.448	125.778	152.968	182.560	215.523	253.316	296.746	343.657	394.898	448.757	506.169	564.316	623.090	683.271
181	Silivri	Turkey	41.05978	28.16572	0.000	6.827	28.066	48.799	72.654	145.996	206.277	310.501	403.690	499.871	595.759	706.048	807.707	909.070	1011.727	1110.273	1206.075	1300.044	1391.847	1480.253	1564.564	1646.228	1725.199	1800.543	1872.021
182	Iskenderun	Turkey	36.60014	36.18487	0.000	6.680	15.567	25.731	36.964	49.174	67.500	89.324	117.746	159.214	216.168	293.910	385.042	480.335	591.831	715.429	848.707	983.884	1132.144	1283.452	1439.179	1591.947	1736.549	1870.424	1991.815
183	Setúbal	Portugal	38.53068	-8.85433	1.145	17.957	33.925	52.011	70.992	92.559	120.146	149.218	183.107	220.484	263.609	306.685	353.077	406.225	457.592	509.843	562.716	625.524	683.819	760.108	827.482	897.618	966.975	1037.038	1106.866
184	Lincoln	United Kingdom	53.21818	-0.55825	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.879	6.091	11.730	26.675	48.021	469.910	628.189	797.589	1015.078	1226.508	1467.102	1906.260	2278.625	2650.652
185	Paignton	United Kingdom	50.45334	-3.55257	0.000	3.605	9.008	15.247	23.065	31.790	43.279	63.001	82.687	125.358	158.435	204.545	246.453	289.519	333.674	381.042	434.884	489.742	545.102	600.145	653.834	705.932	756.662	805.864	853.536
186	Jelgava	Latvia	56.65193	23.71879	16.534	24.971	67.289	117.154	231.169	368.183	619.917	942.935	1383.803	1762.592	2146.646	2521.337	2843.843	3133.628	3385.029	3604.204	3784.116	3931.452	4038.660	4117.999	4170.660	4207.738	4232.432	4249.488	4260.659
187	Leeuwarden	Netherlands	53.20339	5.81010	1370.488	2015.107	2717.924	3514.620	4331.082	5158.477	5911.353	6567.405	7136.323	7624.168	8047.389	8392.892	8676.193	8892.145	9053.921	9161.595	9233.238	9276.751	9305.607	9324.350	9337.332	9345.898	9351.091	9353.725	9355.189
188	Wilhelmshaven	Germany	53.54344	8.10813	304.111	692.392	1174.968	1755.074	2495.620	3332.607	4170.423	4960.076	5680.977	6320.107	6880.423	7354.805	7761.415	8091.887	8357.628	8552.796	8692.393	8782.003	8838.605	8873.090	8895.216	8909.235	8918.573	8924.846	8929.078
189	Livorno	Italy	43.55123	10.32676	27.078	85.700	181.298	289.531	405.785	534.004	677.771	836.374	1013.436	1191.985	1365.716	1530.035	1684.852	1832.312	1971.519	2124.195	2264.319	2411.730	2550.411	2693.249	2839.645	2985.955	3139.110	3311.249	3478.524
190	Quimper	France	47.98904	-4.08871	0.000	12.524	21.810	29.301	36.752	43.301	50.125	56.017	63.117	73.435	84.761	96.630	111.662	128.298	147.286	168.014	190.057	212.708	238.772	266.015	330.476	374.245	418.462	571.554	635.312
191	Lelystad	Netherlands	52.51189	5.47680	7339.245	7888.444	8360.298	8743.443	9052.947	9279.235	9447.015	9556.804	9633.886	9687.027	9727.060	9751.475	9769.070	9779.035	9785.217	9788.941	9791.035	9792.039	9792.421	9792.567	9792.590	9792.595	9792.596	9792.596	9792.596
192	Kolding	Denmark	55.49846	9.47390	0.495	2.822	6.748	14.288	29.287	60.991	93.368	178.676	227.250	277.589	327.867	378.562	430.329	480.528	527.825	572.964	614.811	654.967	694.744	733.497	772.466	810.233	847.364	885.306	924.727
193	Perros Guirec, Lannion	France	48.77421	-3.47085	0.000	5.147	11.249	19.049	27.799	36.769	47.563	60.225	74.834	92.905	126.296	160.227	212.024	263.159	319.449	385.057	456.860	538.420	618.018	700.092	785.989	884.006	966.388	1045.937	1123.239
194	Dénia	Spain	38.83816	0.05616	0.000	13.395	31.794	52.217	77.041	105.571	140.850	264.838	435.562	597.935	783.109	1009.370	1240.469	1485.290	1726.530	1966.328	2200.524	2418.846	2619.392	2806.070	2980.544	3138.738	3286.202	3419.969	3542.486
195	Vejla	Denmark	55.70694	9.55731	0.000	1.183	3.944	9.644	29.926	55.779	88.786	277.741	359.565	452.754	558.457	665.151	764.081	858.848	943.639	1018.920	1085.672	1145.560	1201.368	1252.133	1297.912	1337.589	1373.905	1407.018	1438.390
196	Liepaja	Latvia	56.53069	21.02812	0.297	4.957	12.092	26.671	167.353	286.186	443.975	619.925	841.879	1060.853	1292.426	1538.108	1783.883	2027.036	2278.063	2521.126	2752.324	2959.231	3147.272	3314.231	3449.741	3563.410	3658.296	3736.901	3801.157
197	Ravenna	Italy	44.43766	12.22371	561.021	847.908	1214.113	1663.782	2155.141	2753.301	3352.068	3934.379	4552.893	5101.710	5603.143	6050.755	6441.104	6771.965	7046.336	7275.145	7459.384	7604.700	7716.419	7801.349	7864.933	7911.854	7945.908	7971.302	7989.561
198	Hartlepool	United Kingdom	54.67516	-1.21905	0.044	4.889	11.245	17.950	30.531	48.700	75.856	108.790	152.847	265.134	367.985	517.868	680.380	876.376	1066.550	1268.563	1471.613	1679.110	1886.179	2091.690	2295.053	2499.907	2710.291	2912.758	3114.000
199	Kokkola	Finland	63.83789	23.12171	0.075	50.687	113.969	235.261	351.023	513.554	677.027	877.310	1073.302	1288.824	1502.506	1738.856	1961.294	2209.908	2450.455	2774.272	3070.724	3473.188	3830.403	4304.500	4765.215	5810.378	6546.079	7089.812	7598.338
200	Cherbourg-Octeville	France	49.63866	-1.62562	0.219	8.095	19.221	34.034	52.729	83.409	124.373	182.591	268.009	414.279	563.247	730.042	896.161	1063.192	1249.314	1418.884	1582.927	1741.569	1892.434	2039.764	2178.555	2307.514	2431.440	2544.450	2649.086
201	Paphos	Cyprus	34.78182	32.43384	0.000	0.643	1.691	3.091	4.656	6.412	8.394	10.711	13.475	16.919	21.053	25.896	31.525	37.715	44.507	51.690	59.284	67.415	76.956	86.478	96.582	107.228	118.095	128.858	139.304
202	Tomares	Spain	37.37446	-6.05061	0.000	0.000	0.000	0.026	0.088	0.225	0.479	0.885	1.533	2.767	10.702	17.351	48.643	70.150	114.789	163.748	226.994	298.785	380.815	467.287	554.071	639.536	725.332	810.635	889.754
203	Samsun	Turkey	41.30923	36.29914	0.001	13.659	29.511	45.553	64.728	87.871	116.799	151.647	211.301	280.579	367.620	463.184	571.169	694.424	822.421	944.959	1070.477	1194.378	1316.428	1434.598	1545.197	1650.502	1748.772	1840.104	1923.087
204	Patras	Greece	38.24616	21.75266	0.532	20.161	40.965	74.829	110.428	154.951	206.008	261.115	320.006	382.382	448.939	518.066	589.504	662.151	733.932	804.788	874.053	943.692	1012.318	1081.095	1150.909	1220.905	1291.643	1360.622	1428.346
205	Kevlavik	Iceland	63.98000	-22.60037	0.000	119.845	211.680	304.801	394.121	524.848	683.181	881.983	1053.920	1262.833	1452.390	1631.754	1794.183	1957.493	2101.180	2256.968	2380.339	2506.208	2631.669	2738.394	2833.938	2919.574	2997.101	3091.086	3160.395
206	Rendsburg	Germany	54.30419	9.66424	79.641	100.452	133.598	168.264	209.925	269.201	346.339	457.035	586.100	739.329	905.106	1079.074	1274.170	1527.418	1801.403	2141.767	2528.433	2930.293	3350.875	3813.699	4263.073	4723.534	5183.210	5648.375	6102.582
207	Hilversum	Netherlands	52.24303	5.16674	30.526	93.056	201.298	361.396	567.169	791.558	1054.270	1344.538	1639.231	1952.832	2270.515	2612.526	2957.807	3494.044	3908.912	4461.454	4898.941	5322.643	5729.190	6099.315	6466.280	6804.461	7118.341	7412.354	7677.131
208	Castelldefels	Spain	41.30263	2.00492	0.000	0.639	1.284	2.071	5.178	12.420	20.981	32.541	57.483	124.511	177.169	238.214	322.921	434.434	568.115	722.857	895.339	1080.328	1272.003	1462.091	1645.398	1819.328	1980.063	2126.624	2261.549
209	Rauma	Finland	61.12954	21.51350	0.133	28.843	82.528	153.065	218.016	283.197	350.422	422.428	496.737	577.584	665.476	758.567	853.757	960.725	1070.490	1194.816	1338.868	1500.883	1966.900	2265.733	2655.496	3309.905	3813.217	4232.791	4618.765
210	Exeter	United Kingdom	50.72076	-3.51351	0.000	0.284	0.485	0.664	0.837	0.977	1.169	1.618	2.743	9.071	17.418	31.764	48.152	92.639	140.408	209.750	287.806	380.957	494.249	621.457	743.082	874.764	1002.493	1121.314	1237.996
211	Oss	Netherlands	51.75530	5.53516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.781	1.930	25.882	61.389	153.640	272.685	457.565	684.710	1101.064	1500.963	2004.138	2539.557	3252.948	3956.157	4627.215	5263.003	5868.382	6421.604
212	Braila	Romania	45.27381	27.95101	0.000	0.000	0.000	0.000	0.000	0.000	0.265	5.425	9.730	26.329	35.774	95.039	127.821	162.589	198.179	237.165	278.605	318.270	355.663	392.075	426.491	460.653	492.864	582.067	633.322
213	Southport	United Kingdom	53.63354	-3.00452	0.000	0.472	0.944	27.997	34.638	40.449	46.878	52.549	58.780	66.415	122.827	182.391	292.564	406.499	638.780	939.637	1293.483	1695.898	2204.052	2737.755	3314.771	3891.015	4457.798	5015.707	5573.045
214	Örnsköldsvik	Sweden	63.28750	18.69693	0.000	24.750	53.134	110.153	172.362	235.207	301.277	368.218	437.936	514.158	598.721	682.145	765.562	846.140	925.347	1003.984	1081.061	1158.367	1234.944	1310.316	1383.317	1455.214	1525.160	1592.965	1659.764
215	Londonderry	United Kingdom	55.00653	-7.31392	2.168	34.669	55.647	76.817	97.929	119.270	142.643	169.071	199.942	250.674	307.841	372.602	438.951	502.044	563.079	623.785	683.384	742.250	800.703	858.703	914.141	973.252	1050.921	1118.437	1189.253
216	Almelo	Netherlands	52.35776	6.64479	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42.965	65.389	166.154	296.716	531.970	837.154	1577.973	2355.231
217	Södertälje	Sweden	59.18886	17.62708	0.000	2.387	5.859	9.597	13.649	17.537	21.417	25.255	29.006	32.783	36.969	42.020	47.543	53.374	59.557	66.362	73.997	82.741	93.030	105.295	126.557	225.946	260.147	295.131	330.743
218	Margate	United Kingdom	51.36534	1.39444	0.000	1.812	4.604	7.804	11.835	16.421	21.804	28.304	35.967	45.063	55.853	68.184	82.967	101.457	121.090	143.908	170.195	201.147	236.928	281.721	335.249	384.754	435.782	491.129	548.962
219	Brindisi	Italy	40.64072	17.95144	0.000	15.331	40.041	80.207	133.230	204.798	288.785	417.336	556.626	697.371	843.451	991.084	1140.599	1296.659	1444.893	1594.170	1736.062	1876.449	2013.222	2149.127	2276.528	2398.702	2546.592	2666.001	2781.706
220	Luleå	Sweden	65.58629	22.18848	0.000	97.410	206.600	377.022	569.580	768.755	973.878	1176.339	1383.204	1586.764	1794.856	1986.313	2180.437	2368.003	2554.635	2743.444	2934.403	3132.162	3332.740	3537.711	3751.172	4005.851	4263.609	4515.418	4750.649
221	Paralimni	Cyprus	35.02863	33.99434	0.000	0.856	2.303	3.910	5.761	7.946	10.557	13.730	17.703	22.888	29.254	36.821	45.654	55.538	66.308	78.407	91.691	105.868	120.881	136.766	153.551	171.013	188.905	207.036	225.796
222	Morecambe, Lancaster	United Kingdom	54.05070	-2.83954	0.000	1.673	4.492	7.659	11.027	14.472	18.224	23.847	29.395	38.581	48.064	91.841	149.336	294.112	497.059	756.091	1068.637	1398.174	1734.696	2076.953	2429.454	2770.187	3110.996	3437.815	3743.684
223	Randers	Denmark	56.46124	10.03764	26.324	48.072	69.189	94.197	126.364	170.996	235.302	306.908	385.551	472.905	558.871	643.959	728.495	812.567	894.830	976.708	1056.023	1132.334	1203.655	1271.137	1359.956	1428.824	1497.109	1565.480	1633.990
224	Eastbourne	United Kingdom	50.79024	0.27737	0.000	1.446	3.587	9.672	30.159	80.348	385.879	600.827	871.280	1158.619	1433.342	1702.457	1959.815	2202.014	2433.965	2646.495	2854.760	3041.184	3212.073	3367.414	3514.100	3654.785	3792.285	3934.297	4069.724
225	Artemida	Greece	37.95368	23.97738	0.000	1.303	3.261	5.430	7.683	9.980	12.520	15.505	19.310	24.760	32.675	43.223	56.720	73.681	95.254	121.063	152.239	187.305	224.855	265.773	308.159	352.078	397.552	444.844	493.550
226	Assen	Netherlands	53.00168	6.55612	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.015	3.590	9.637	24.077	51.441	115.057	230.933	398.680	655.777	1120.176	1742.562	2500.581	3322.528
227	Melby	Denmark	55.98764	12.01170	0.936	9.395	18.626	63.460	103.731	163.731	254.296	358.928	458.560	593.248	706.967	830.064	949.000	1062.110	1211.729	1352.456	1481.594	1613.814	1741.562	1888.514	2036.185	2186.861	2333.038	2475.591	2625.617
228	Royan	France	45.63218	-1.03619	0.000	5.440	10.556	15.436	20.096	24.872	29.973	34.889	40.009	45.370	51.442	57.798	65.350	73.651	83.722	266.513	318.024	373.429	488.729	831.838	969.344	1098.497	1234.615	1420.773	1613.273
229	Senigallia, Falconara Marittima	Italy	43.67914	13.28408	2.298	89.900	233.277	402.178	623.057	937.875	1239.603	1556.632	1884.113	2212.569	2527.675	2826.260	3121.237	3384.976	3625.069	3852.451	4052.589	4231.442	4391.426	4539.982	4672.987	4795.269	4910.297	5018.572	5118.248
230	Kusadasi	Turkey	37.83446	27.26780	0.000	3.141	8.070	16.363	24.986	39.551	53.805	69.057	92.147	111.088	131.917	153.915	177.518	203.653	230.714	258.924	288.131	318.400	350.770	383.221	419.318	455.201	490.668	525.598	560.166
231	Horsens	Denmark	55.85639	9.84740	0.138	5.336	14.196	54.871	108.515	231.196	357.298	460.495	570.531	686.372	801.493	918.402	1035.486	1151.627	1264.769	1376.202	1484.298	1596.136	1703.108	1808.448	1913.773	2020.225	2126.466	2238.229	2352.656
232	Salamina	Greece	37.95142	23.49545	0.000	9.020	22.018	38.134	66.226	94.747	128.357	167.077	213.255	265.903	324.264	393.308	464.298	538.617	615.872	696.291	779.630	865.573	952.674	1041.331	1130.563	1220.384	1309.258	1398.039	1485.535
233	Chester	United Kingdom	53.19499	-2.89266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.765	25.133	79.903	152.509	262.373	400.946	528.514	650.064	786.141	896.781	1000.504	1097.415	1226.420	1326.324	1419.066
234	Sant Feliu de Guíxols	Spain	41.82228	3.05869	0.000	2.305	6.031	10.475	15.670	21.831	29.241	37.980	48.329	59.985	73.215	95.678	160.158	355.282	446.083	542.271	642.397	753.097	861.821	967.874	1070.829	1169.641	1262.930	1365.071	1455.443
235	Iaklion	Greece	35.32826	25.13668	0.000	5.192	10.346	16.504	24.162	33.645	46.377	63.103	87.757	118.776	154.693	192.878	233.688	279.212	324.076	370.108	417.584	466.977	519.204	571.560	622.370	672.338	719.751	766.713	812.545
236	Marsala	Italy	37.75763	12.48261	0.000	3.993	10.876	18.221	27.790	39.784	56.838	79.305	113.245	166.982	239.184	319.818	410.182	520.689	631.704	744.380	859.176	978.077	1098.738	1219.564	1353.573	1483.805	1613.597	1765.561	1920.483
237	Sète	France	43.42616	3.71120	68.141	253.509	400.073	573.086	777.467	1040.728	1307.681	1574.793	1840.690	2101.701	2360.165	2606.828	2838.216	3065.142	3271.028	3458.385	3639.163	3799.772	3948.374	4086.490	4213.186	4330.636	4439.945	4540.509	4634.925
238	Zadar	Croatia	44.10440	15.26042	3.153	52.518	92.419	139.139	194.276	253.902	319.755	388.091	460.037	539.646	620.023	698.239	777.084	853.999	928.826	1001.471	1071.701	1140.537	1207.483	1272.507	1335.368	1396.425	1454.439	1510.703	1564.843
239	Deeside	United Kingdom	53.20602	-3.04354	0.000	0.168	1.196	2.793	4.549	15.238	24.862	34.617	43.437	52.799	63.284	75.319	173.542	273.067	428.250	626.816	915.463	1173.718	1446.392	1723.769	1992.917	2251.972	2507.723	2744.704	2955.045
240	Olonne-sur-Mer	France	46.50271	-1.76304	0.000	3.367	7.580	38.132	52.542	78.065	111.602	146.083	194.064	252.124	317.904	387.728	486.498	576.452	674.314	774.664	880.276	988.107	1099.239	1211.816	1331.134	1459.869	1597.675	1740.680	1888.831
241	Elblag	Poland	54.16298	19.42098	169.002	228.622	292.537	365.267	438.082	517.862	595.018	671.891	745.040	822.212	894.878	966.772	1035.885	1101.900	1164.136	1226.236	1283.442	1336.217	1385.162	1430.909	1475.810	1517.284	1555.357	1597.335	1633.563
242	Menton	France	43.76127	7.44600	3.440	11.787	21.631	31.356	41.670	51.791	62.393	73.355	84.336	95.436	107.098	117.985	128.727	139.501	150.778	164.206	179.132	209.230	228.549	248.864	270.363	292.287	316.220	341.115	367.667
243	Eeklo	Belgium	51.19474	3.51752	0.000	0.016	8.685	28.616	49.425	113.178	215.061	320.523	435.857	583.488	760.949	1112.110	1441.803	1890.737	2346.090	2875.084	3389.185	4197.579	4773.863	5392.669	5969.586	6505.243	6995.367	7444.667	7834.292
244	Tarragona	Spain	41.11648	1.21679	4.981	39.888	74.030	111.798	155.307	203.216	257.658	314.355	376.438	445.728	515.947	581.494	645.436	706.651	765.481	826.549	888.719	948.415	1007.897	1066.891	1131.097	1193.951	1255.630	1317.771	1380.645
