/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Protection cost curves (high estimate) for European coastal city clusters at protection heights between 0.0 and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875261, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m protection height (high estimate)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Protection cost [million EUR] (0.0 m protection height (high...)	Protection cost [million EUR] (0.5 m protection height (high...)	Protection cost [million EUR] (1.0 m protection height (high...)	Protection cost [million EUR] (1.5 m protection height (high...)	Protection cost [million EUR] (2.0 m protection height (high...)	Protection cost [million EUR] (2.5 m protection height (high...)	Protection cost [million EUR] (3.0 m protection height (high...)	Protection cost [million EUR] (3.5 m protection height (high...)	Protection cost [million EUR] (4.0 m protection height (high...)	Protection cost [million EUR] (4.5 m protection height (high...)	Protection cost [million EUR] (5.0 m protection height (high...)	Protection cost [million EUR] (5.5 m protection height (high...)	Protection cost [million EUR] (6.0 m protection height (high...)	Protection cost [million EUR] (6.5 m protection height (high...)	Protection cost [million EUR] (7.0 m protection height (high...)	Protection cost [million EUR] (7.5 m protection height (high...)	Protection cost [million EUR] (8.0 m protection height (high...)	Protection cost [million EUR] (8.5 m protection height (high...)	Protection cost [million EUR] (9.0 m protection height (high...)	Protection cost [million EUR] (9.5 m protection height (high...)	Protection cost [million EUR] (10.0 m protection height (hig...)	Protection cost [million EUR] (10.5 m protection height (hig...)	Protection cost [million EUR] (11.0 m protection height (hig...)	Protection cost [million EUR] (11.5 m protection height (hig...)	Protection cost [million EUR] (12.0 m protection height (hig...)
163	Vannes	France	47.65665	-2.76045	0.000	15.550	45.120	85.476	136.950	198.027	269.676	353.504	449.457	561.024	696.152	850.793	1028.733	1234.272	1459.554	1703.172	1994.958	2275.339	2572.189	2889.560	3226.201	3583.283	3963.254	4392.529	4834.083
164	Messina	Italy	38.19388	15.55038	0.000	55.893	159.537	297.124	466.222	665.264	888.856	1137.664	1409.502	1699.259	2011.480	2345.677	2697.949	3067.239	3455.090	3861.010	4283.607	4725.102	5182.728	5655.985	6145.753	6645.216	7152.685	7666.940	8188.133
165	Warna	Bulgaria	43.21523	27.88812	101.187	158.499	231.521	316.229	412.049	515.519	627.693	748.971	875.401	1007.221	1143.006	1281.647	1423.118	1567.466	1714.070	1863.019	2013.959	2166.920	2322.328	2479.838	2638.789	2798.806	2959.648	3121.379	3283.916
166	Flensburg	Germany	54.78713	9.42903	1.483	31.190	80.656	142.774	215.145	295.209	383.282	480.645	584.295	694.286	809.375	928.317	1050.538	1176.911	1305.906	1438.203	1573.414	1711.893	1870.097	2016.323	2164.522	2314.705	2466.557	2619.875	2774.772
167	Esberg	Denmark	55.49150	8.44415	4.267	83.983	214.022	385.881	591.916	842.199	1126.405	1445.587	1796.120	2182.727	2596.371	3041.079	3513.815	4014.023	4540.058	5086.056	5648.722	6231.837	6835.612	7460.620	8110.593	8775.291	9455.559	10143.142	10845.277
168	Dragona	Italy	41.76308	12.35178	0.000	0.000	0.000	0.000	0.000	360.517	482.812	627.952	845.386	1162.468	1409.788	1672.694	1952.742	2251.638	2569.834	2902.758	3247.829	3625.028	4003.858	4395.042	4800.388	5217.818	5644.446	6075.778	6514.865
169	Scunthorpe	United Kingdom	53.58032	-0.64536	0.000	0.000	0.000	0.000	0.000	1.031	11.119	36.830	83.175	146.409	226.176	316.605	415.697	527.752	648.342	776.316	910.673	1053.927	1206.184	1365.555	1530.247	1700.344	1875.589	2052.715	2233.328
170	Jürmala	Latvia	56.96351	23.74022	402.018	492.659	625.285	761.239	922.224	1107.919	1323.498	1570.460	1845.040	2146.349	2471.808	2821.120	3191.427	3588.049	3996.077	4419.386	4856.464	5308.119	5774.540	6255.651	6751.818	7274.915	7810.169	8355.789	8915.796
171	Zwolle	Netherlands	52.51160	6.09763	445.637	692.446	1033.366	1685.525	2237.444	2879.170	3578.116	4323.467	5095.578	5890.251	6706.749	7538.762	8384.400	9240.836	10106.097	10975.517	11847.661	12722.556	13600.447	14480.795	15362.919	16245.728	17129.028	18012.461	18895.886
172	Ulmes	Sweden	63.82722	20.27245	0.000	10.456	30.464	130.514	284.275	459.036	664.373	883.234	1123.032	1379.156	1651.607	1946.005	2266.372	2605.373	2954.173	3315.058	3683.172	4062.774	4455.299	4859.284	5274.715	5708.187	6158.750	6614.728	7078.703
173	Ferrara	Italy	44.85137	11.60669	0.000	0.000	0.000	0.000	0.000	3.487	110.912	183.012	322.766	487.027	1014.902	1448.707	2074.487	2696.189	3375.369	4103.459	4867.726	5977.120	6879.657	7806.482	8754.557	9720.009	10692.562	11670.353	12650.952
174	Donostia-San Sebastián	Spain	43.30309	-1.94753	1.318	28.363	66.004	111.143	161.724	216.848	276.717	340.814	408.431	479.336	554.274	633.129	716.529	804.789	896.661	1234.094	1391.105	1554.484	1723.380	1899.255	2083.571	2291.792	2498.271	2710.349	2927.711
175	Papenburg	Germany	53.09225	7.41976	247.992	423.071	718.895	1129.605	1694.267	2378.901	3170.950	4099.998	5155.925	6666.340	8156.833	9793.951	11509.659	13328.794	15191.728	17120.639	19070.224	21043.880	23035.337	25041.265	27057.775	29082.020	31115.307	33154.386	35195.077
176	Limerick	Ireland	52.65806	-8.61675	0.000	8.238	47.286	113.463	222.275	438.878	665.637	1011.036	1371.200	1769.007	2226.232	2728.238	3282.344	3876.596	4503.205	5166.782	5902.204	6656.161	7441.250	8253.585	9094.018	9969.993	10929.530	11872.186	12838.326
177	Grays	United Kingdom	51.48310	0.31021	0.151	92.256	201.164	338.871	822.094	1138.144	1484.721	1853.479	2241.508	2648.164	3067.378	3503.583	3961.137	4408.985	4863.807	5324.425	5836.283	6321.687	6812.845	7311.757	7818.008	8330.088	8849.542	9375.734	9913.939
178	Hastings	United Kingdom	50.86176	0.52645	0.000	4.703	13.446	59.004	100.509	167.114	248.865	342.670	455.549	578.529	711.458	853.720	1007.610	1171.672	1344.454	1523.534	1710.914	1905.238	2108.130	2324.744	2555.197	2795.999	3049.530	3314.238	3589.149
179	Calais	France	50.94671	1.86786	0.000	16.389	48.264	347.362	778.468	1255.389	1796.635	2429.371	3133.526	3909.217	4738.739	5612.608	6521.034	7450.651	8399.267	9360.811	10332.098	11316.396	12309.763	13310.392	14316.464	15325.106	16336.115	17350.828	18367.830
180	Barcelona	Spain	41.51695	2.37823	0.000	16.151	47.378	90.671	143.685	206.213	276.711	355.981	445.425	546.814	658.657	782.318	924.914	1077.370	1239.997	1411.521	1588.033	1770.710	1957.329	2148.248	2344.082	2543.860	2745.978	2950.564	3157.146
181	Silivri	Turkey	41.05978	28.16572	0.000	36.155	113.183	214.789	337.206	501.833	695.798	923.315	1160.333	1419.042	1691.439	1985.018	2295.106	2627.890	2980.270	3354.432	3749.772	4164.766	4595.415	5041.529	5500.785	5973.812	6460.413	6958.893	7468.323
182	Iskenderun	Turkey	36.60014	36.18487	0.000	51.209	129.254	226.404	341.459	472.366	617.905	784.930	968.754	1167.764	1390.996	1629.566	1881.211	2143.523	2417.146	2707.347	3010.660	3326.555	3654.650	3995.649	4346.638	4706.540	5073.468	5446.585	5824.239
183	Setúbal	Portugal	38.53068	-8.85433	2.908	76.669	180.555	305.343	448.743	611.698	801.785	1003.280	1221.272	1455.518	1707.796	1975.122	2255.455	2550.262	2855.563	3171.223	3496.098	3832.419	4180.984	4540.425	4912.329	5305.188	5699.598	6103.311	6515.407
184	Lincoln	United Kingdom	53.21818	-0.55825	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.650	29.656	47.490	68.880	94.279	607.624	752.910	905.927	1191.884	1437.222	1731.845	2268.678	2682.314	3109.245
185	Paignton	United Kingdom	50.45334	-3.55257	0.000	19.359	52.812	96.716	153.856	218.584	293.560	377.911	471.164	573.585	683.306	799.941	922.497	1049.594	1182.019	1318.575	1458.901	1603.267	1750.435	1904.023	2061.008	2221.102	2384.167	2549.836	2718.463
186	Jelgava	Latvia	56.65193	23.71879	141.005	197.524	322.508	476.289	734.969	1054.149	1417.254	1828.268	2379.967	2875.613	3397.327	3949.343	4516.323	5097.931	5693.760	6301.869	6922.831	7555.203	8196.419	8845.742	9502.258	10163.816	10829.331	11498.321	12169.830
187	Leeuwarden	Netherlands	53.20339	5.81010	2258.827	2887.391	3567.769	4273.412	4997.208	5735.017	6479.668	7228.595	7980.831	8734.847	9489.495	10244.140	10998.783	11753.435	12508.080	13262.737	14017.388	14772.034	15526.685	16281.331	17035.981	17790.630	18545.279	19299.928	20054.577
188	Wilhelmshaven	Germany	53.54344	8.10813	468.429	889.112	1452.888	2070.134	2810.269	3606.864	4441.497	5302.015	6184.435	7080.764	7988.486	8905.987	9830.841	10759.085	11690.158	12622.916	13556.412	14489.908	15423.412	16356.912	17290.402	18223.903	19157.395	20090.882	21024.371
189	Livorno	Italy	43.55123	10.32676	151.138	322.037	567.855	883.400	1220.574	1585.615	1974.299	2383.594	2811.212	3252.314	3706.768	4171.782	4643.981	5124.501	5611.079	6100.655	6593.473	7091.482	7596.875	8106.818	8619.532	9137.921	9662.486	10191.910	10726.873
190	Quimper	France	47.98904	-4.08871	0.000	26.875	55.930	85.730	117.397	150.145	184.194	220.462	259.801	303.336	351.191	404.295	461.035	522.828	589.399	660.525	734.575	810.283	890.345	976.958	1071.450	1167.805	1266.964	1384.982	1504.601
191	Lelystad	Netherlands	52.51189	5.47680	4685.608	5485.913	6306.962	7142.496	7984.827	8831.179	9679.273	10528.013	11376.932	12226.269	13076.466	13926.840	14777.214	15627.594	16477.975	17328.353	18178.732	19029.109	19879.490	20729.864	21580.249	22430.632	23281.011	24131.371	24981.752
192	Kolding	Denmark	55.49846	9.47390	1.799	19.696	51.930	92.052	139.783	195.089	255.454	345.550	423.669	508.105	598.242	696.348	800.372	909.107	1023.671	1143.729	1268.187	1398.997	1537.069	1680.808	1828.900	1980.121	2133.641	2289.794	2449.328
193	Perros Guirec, Lannion	France	48.77421	-3.47085	0.000	23.743	62.562	114.341	178.411	253.161	341.597	444.348	557.090	682.450	820.993	974.881	1148.658	1340.160	1547.063	1780.228	2032.633	2317.114	2608.107	2915.579	3237.110	3638.052	3992.315	4355.326	4728.186
194	Dénia	Spain	38.83816	0.05616	0.000	62.630	174.823	321.607	501.084	708.535	945.639	1370.594	1814.175	2263.894	2758.469	3296.716	3863.711	4467.178	5096.495	5753.468	6425.800	7111.038	7808.538	8517.564	9234.717	9959.213	10690.365	11430.581	12179.900
195	Vejla	Denmark	55.70694	9.55731	0.000	9.597	31.194	59.803	97.205	141.873	194.701	531.105	663.796	804.538	954.764	1111.475	1271.492	1435.280	1601.757	1772.196	1946.936	2125.116	2307.753	2494.184	2683.060	2874.527	3067.326	3262.904	3460.815
196	Liepaja	Latvia	56.53069	21.02812	0.641	33.327	96.246	184.561	571.303	814.960	1104.790	1421.154	1780.043	2139.375	2509.602	2886.441	3267.319	3651.610	4038.520	4427.756	4819.596	5213.792	5612.101	6011.288	6412.339	6814.441	7217.031	7620.425	8024.925
197	Ravenna	Italy	44.43766	12.22371	1696.993	2256.522	2911.025	3636.160	4422.930	5271.210	6191.584	7149.332	8146.276	9165.777	10205.068	11259.377	12326.652	13402.218	14485.297	15575.059	16667.837	17764.438	18865.457	19970.628	21076.957	22183.309	23289.659	24396.028	25502.394
198	Hartlepool	United Kingdom	54.67516	-1.21905	0.758	45.347	116.563	204.876	347.789	503.847	700.032	931.283	1201.374	1507.711	1843.663	2218.317	2628.416	3090.072	3554.796	4036.398	4531.729	5037.260	5553.943	6080.259	6610.747	7144.501	7681.129	8229.721	8790.879
199	Kokkola	Finland	63.83789	23.12171	0.110	134.198	319.751	568.359	831.790	1140.636	1463.872	1821.876	2199.460	2627.921	3082.353	3596.117	4128.144	4717.407	5327.816	5982.225	6656.791	7378.586	8134.909	9026.961	9962.155	11228.584	12500.454	13775.740	15052.034
200	Cherbourg-Octeville	France	49.63866	-1.62562	0.083	66.457	180.182	329.029	508.528	716.499	949.764	1217.108	1497.438	1798.781	2123.066	2464.682	2813.650	3170.812	3537.146	3910.674	4291.120	4676.546	5066.127	5459.476	5855.219	6254.536	6656.043	7059.811	7466.296
201	Paphos	Cyprus	34.78182	32.43384	0.000	10.797	32.271	63.206	101.357	146.728	198.688	258.493	326.977	405.328	491.720	586.373	687.520	793.600	905.837	1025.377	1150.470	1279.833	1414.301	1552.987	1696.951	1845.730	1997.595	2152.536	2310.003
202	Tomares	Spain	37.37446	-6.05061	0.000	0.000	0.000	0.328	1.214	2.700	5.064	8.814	14.799	22.866	65.399	104.308	198.907	296.107	421.277	586.831	768.565	973.751	1202.603	1443.980	1693.994	1950.351	2212.624	2480.470	2751.768
203	Samsun	Turkey	41.30923	36.29914	0.006	77.359	194.946	336.702	501.016	685.089	882.558	1094.334	1327.053	1573.308	1838.312	2110.962	2393.188	2684.688	2995.587	3304.518	3618.934	3937.596	4259.093	4584.800	4912.330	5244.523	5580.780	5920.826	6265.562
204	Patras	Greece	38.24616	21.75266	0.656	79.861	190.789	329.513	485.836	665.461	862.876	1079.116	1309.746	1552.931	1809.156	2078.704	2358.573	2648.551	2949.424	3259.675	3580.016	3909.654	4247.910	4595.255	4952.125	5319.073	5696.784	6082.975	6479.858
205	Kevlavik	Iceland	63.98000	-22.60037	0.000	156.279	330.458	514.551	706.630	914.874	1150.082	1393.124	1643.717	1932.494	2224.023	2536.946	2852.075	3202.851	3549.421	4030.082	4451.768	4919.918	5382.259	5872.976	6373.940	6897.734	7434.574	8017.224	8602.835
206	Rendsburg	Germany	54.30419	9.66424	515.694	679.189	867.774	1069.286	1295.918	1551.981	1844.152	2178.439	2549.456	2957.655	3395.268	3864.983	4392.014	5070.525	5754.687	6510.924	7314.387	8137.166	8995.245	10044.553	11023.333	12032.059	13090.050	14201.625	15373.299
207	Hilversum	Netherlands	52.24303	5.16674	139.420	304.232	501.122	750.704	1042.654	1365.162	1714.761	2092.671	2492.765	2913.206	3347.540	3794.374	4293.195	5053.962	5620.050	6304.439	6947.149	7611.770	8296.586	8999.201	9722.440	10453.613	11205.133	11975.030	12761.528
208	Castelldefels	Spain	41.30263	2.00492	0.000	5.092	12.349	21.655	41.172	77.443	123.416	182.854	285.099	432.034	629.410	853.214	1112.268	1405.796	1724.929	2067.950	2430.732	2815.623	3224.313	3651.391	4094.641	4548.299	5010.579	5480.014	5959.788
209	Rauma	Finland	61.12954	21.51350	0.079	133.801	342.815	590.361	855.087	1130.807	1414.080	1704.818	2000.948	2301.569	2605.630	2913.639	3223.047	3535.154	3850.894	4172.007	4573.624	4920.870	5623.666	6068.628	6558.024	7155.192	7768.999	8397.991	9042.113
210	Exeter	United Kingdom	50.72076	-3.51351	0.000	1.472	3.086	4.924	6.860	8.797	10.746	14.813	21.001	34.581	53.960	82.984	116.929	171.197	245.283	329.457	421.436	521.407	628.394	758.501	886.684	1020.727	1160.273	1303.290	1460.083
211	Oss	Netherlands	51.75530	5.53516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.851	11.058	94.045	161.918	265.015	381.037	524.558	698.286	927.795	1199.129	1507.195	1855.179	2275.110	2731.607	3225.413	3762.221	4342.755	4949.341
212	Braila	Romania	45.27381	27.95101	0.000	0.000	0.000	0.000	0.000	0.000	3.096	32.767	65.589	138.191	189.095	327.304	423.125	527.520	638.893	755.359	875.674	998.254	1123.263	1251.067	1381.333	1513.486	1647.933	1869.553	2029.032
213	Southport	United Kingdom	53.63354	-3.00452	0.000	5.055	12.658	22.728	37.404	56.732	84.042	117.355	156.571	204.898	352.259	508.424	704.495	935.332	1229.680	1574.285	1968.302	2397.484	2874.320	3380.377	3919.908	4486.332	5074.161	5676.257	6290.624
214	Örnsköldsvik	Sweden	63.28750	18.69693	0.000	63.696	169.423	391.327	598.321	826.830	1072.010	1334.182	1613.229	1907.825	2220.679	2545.451	2881.564	3229.233	3589.988	3961.840	4347.729	4747.576	5158.694	5581.902	6017.716	6466.304	6924.942	7391.944	7867.659
215	Londonderry	United Kingdom	55.00653	-7.31392	18.649	123.824	243.285	372.658	509.043	653.920	805.231	966.677	1143.061	1340.364	1551.577	1776.364	2009.482	2251.013	2498.945	2753.972	3017.449	3286.800	3560.418	3838.817	4122.495	4414.744	4711.216	5012.052	5330.809
216	Almelo	Netherlands	52.35776	6.64479	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	50.997	97.644	288.033	474.213	743.095	1073.323	1565.961	2110.432
217	Södertälje	Sweden	59.18886	17.62708	0.000	17.498	48.170	86.952	133.882	186.633	244.064	307.090	374.950	446.822	524.872	608.706	698.239	795.303	900.059	1013.046	1132.395	1259.898	1394.708	1536.777	1686.105	1841.925	2005.826	2176.254	2355.617
218	Margate	United Kingdom	51.36534	1.39444	0.000	15.073	43.560	82.206	132.829	194.392	266.377	350.631	445.810	551.728	668.310	795.592	933.033	1080.184	1239.017	1411.172	1596.117	1797.561	2015.681	2251.065	2498.892	2760.199	3032.569	3323.454	3619.802
219	Brindisi	Italy	40.64072	17.95144	0.000	94.429	241.319	425.041	645.993	939.097	1245.250	1606.726	2084.836	2518.430	2974.235	3455.473	3956.709	4481.622	5024.845	5586.066	6160.838	6755.779	7378.184	8009.358	8649.776	9303.537	9964.537	10635.178	11320.526
220	Luleå	Sweden	65.58629	22.18848	0.001	164.601	400.869	721.865	1109.023	1541.238	2009.700	2510.425	3037.710	3583.141	4146.916	4731.936	5337.730	5957.297	6588.056	7233.167	7889.742	8558.478	9238.672	9927.893	10624.666	11329.955	12042.319	12760.777	13485.394
221	Paralimni	Cyprus	35.02863	33.99434	0.000	14.355	42.912	80.312	126.673	181.943	246.194	320.543	406.815	504.747	616.564	742.830	881.750	1029.080	1182.688	1343.596	1511.547	1684.442	1861.887	2043.538	2229.610	2422.098	2620.861	2826.147	3037.468
222	Morecambe, Lancaster	United Kingdom	54.05070	-2.83954	0.000	15.235	44.984	84.670	131.634	185.780	247.310	323.458	407.950	509.513	622.410	749.103	911.096	1095.807	1314.036	1583.127	1893.103	2244.506	2625.107	3033.125	3466.127	3917.148	4389.046	4881.247	5385.672
223	Randers	Denmark	56.46124	10.03764	52.861	95.286	143.783	200.603	269.969	353.610	452.869	567.935	692.856	823.389	957.423	1096.118	1238.713	1386.148	1536.738	1691.994	1849.973	2009.358	2170.551	2334.914	2559.654	2740.569	2923.162	3111.518	3304.214
224	Eastbourne	United Kingdom	50.79024	0.27737	0.000	17.636	47.295	86.091	138.398	204.536	723.231	952.804	1212.015	1498.066	1813.997	2152.227	2506.680	2877.094	3268.517	3673.971	4092.050	4523.133	4964.845	5417.181	5881.636	6358.562	6848.310	7354.215	7872.175
225	Artemida	Greece	37.95368	23.97738	0.000	6.745	19.500	36.975	57.947	82.034	109.394	141.036	177.246	219.231	267.677	321.083	381.629	451.191	530.295	618.425	713.191	813.791	919.663	1029.353	1141.310	1254.587	1368.536	1483.183	1598.071
226	Assen	Netherlands	53.00168	6.55612	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.879	13.325	24.661	39.862	64.055	112.889	185.964	275.428	405.879	611.385	907.370	1245.829	1634.872
227	Melby	Denmark	55.98764	12.01170	0.081	68.836	163.471	354.076	530.013	734.141	956.250	1192.877	1441.663	1705.937	1988.129	2290.075	2624.580	2970.601	3660.703	4248.500	4784.577	5363.043	5965.208	6595.947	7269.132	7966.907	8693.541	9449.478	10238.627
228	Royan	France	45.63218	-1.03619	0.000	19.630	46.881	79.130	115.802	157.404	204.217	257.013	314.876	377.884	447.182	525.682	614.478	714.375	824.680	1361.827	1565.170	1785.172	2024.041	2476.983	2787.850	3096.788	3418.696	3751.796	4172.552
229	Senigallia, Falconara Marittima	Italy	43.67914	13.28408	4.797	242.719	613.141	1122.933	1721.729	2463.696	3199.575	3984.821	4806.010	5666.499	6554.432	7477.521	8437.506	9412.960	10423.557	11477.928	12551.618	13647.578	14764.574	15916.227	17086.967	18273.249	19482.839	20713.472	21962.988
